portal,published_date,author,headline,url_link,sentiment_label,sentiment_score
Telegraph India,25-08-2024,PTI,BSF seeks additional manpower for drone-affected Punjab border,https://www.telegraphindia.com/india/border-security-force-seeks-additional-manpower-for-drone-affected-punjab-border/cid/2043449,Neutral,0.978101015
Telegraph India,25-08-2024,PTI,Karnataka High Court stays probe against man accused of cruelty for denying wife French fries,https://www.telegraphindia.com/india/karnataka-high-court-stays-probe-against-man-accused-of-cruelty-for-denying-wife-french-fries/cid/2043446,Neutral,0.548838139
Telegraph India,25-08-2024,The Telegraph Online,"Mamata's fight for justice for rape victims – Bantala in 1993, RG Kar in 2024 – but the difference...",https://www.telegraphindia.com/video/bantala-rape-case-in-1993-rg-kar-rape-murder-in-2024-a-tale-of-two-protests-featuring-mamata-banerjee/cid/2043445,Neutral,0.958208084
Telegraph India,25-08-2024,PTI,Prime Minister Modi interacts with 'Lakhpati Didis' in Maharashtra’s Jalgaon,https://www.telegraphindia.com/india/prime-minister-narendra-modi-interacts-with-lakhpati-didis-in-maharashtras-jalgaon/cid/2043440,Neutral,0.969829023
Telegraph India,25-08-2024,PTI,'U' in Unified Pension Scheme stands for Modi govt's U-turns: Congress on UPS announcement,https://www.telegraphindia.com/india/congresss-swipe-after-unified-pension-scheme-announcement-u-in-unified-pension-scheme-stands-for-modi-governments-u-turns/cid/2043438,Neutral,0.901244223
Telegraph India,25-08-2024,PTI,"Kerala: Two, responsible for infant's death after circumcision procedure, arrested",https://www.telegraphindia.com/india/kerala-two-responsible-for-infants-death-after-circumcision-procedure-arrested/cid/2043435,Negative,0.946566641
Telegraph India,25-08-2024,PTI,Dua Lipa on her upcoming concert in India: Can’t wait to see you again,https://www.telegraphindia.com/india/dua-lipa-on-her-upcoming-concert-in-india-cant-wait-to-see-you-again/cid/2043433,Positive,0.992286325
Telegraph India,25-08-2024,PTI,"Maharashtra: Four arrested over gang rape of minor girl, prime accused at large",https://www.telegraphindia.com/india/maharashtra-four-arrested-over-gang-rape-of-minor-girl-in-dharashiv-prime-accused-at-large/cid/2043432,Negative,0.731137693
Telegraph India,25-08-2024,PTI,"Sitharaman, Goyal, Jaishankar, Vaishnaw to participate in 2nd ISMR meet in Singapore",https://www.telegraphindia.com/business/nirmala-sitharaman-piyush-goyal-s-jaishankar-ashwini-vaishnaw-to-participate-in-second-india-singapore-ministerial-meet/cid/2043428,Neutral,0.971607685
Telegraph India,25-08-2024,PTI,"Uttar Pradesh: 10 bogies of Ferozepur-Dhanbad train uncoupled, no casualties reported",https://www.telegraphindia.com/india/uttar-pradesh-10-bogies-of-ferozepur-dhanbad-train-uncoupled-no-casualties-reported/cid/2043419,Neutral,0.727508485
Telegraph India,25-08-2024,PTI,"Jairam Ramesh blasts 'non-biological' Modi over stagnation, decline of labourers' wages",https://www.telegraphindia.com/india/jairam-ramesh-blasts-non-biological-narendra-modi-over-stagnation-decline-of-labourers-wages/cid/2043426,Negative,0.932915807
Telegraph India,25-08-2024,PTI,Ranjith resigns as Kerala Chalachitra Academy chairman over misbehaviour charge,https://www.telegraphindia.com/india/malayalam-filmmaker-ranjith-resigns-as-kerala-chalachitra-academy-chairman-over-misbehaviour-charge/cid/2043424,Negative,0.704894066
Telegraph India,25-08-2024,PTI,Such clarity on census that has already been delayed for over three years,https://www.telegraphindia.com/india/congress-in-dig-at-amit-shah-such-clarity-on-census-that-has-already-been-delayed-for-over-three-years/cid/2043422,Negative,0.813230693
Telegraph India,25-08-2024,PTI,"Mumbai: Woman doctor slaps minor, gets thrashed and threatened; police look for 4",https://www.telegraphindia.com/india/mumbai-woman-doctor-slaps-minor-gets-thrashed-and-threatened-police-look-for-four/cid/2043420,Negative,0.8610093
Telegraph India,25-08-2024,PTI,Siddique resigns from Malayalam cinema association post over sexual assault allegations,https://www.telegraphindia.com/india/actor-siddique-resigns-as-general-secretary-of-association-of-malayalam-movie-artists-following-sexual-assault-allegations/cid/2043413,Neutral,0.585174382
Telegraph India,25-08-2024,Animesh Bisoee,'Save Democracy Campaign': Rights groups and social workers unite to keep BJP ‘at bay’,https://www.telegraphindia.com/jharkhand/save-democracy-campaign-rights-groups-unite-to-keep-bjp-at-bay/cid/2043364,Neutral,0.525363624
Telegraph India,25-08-2024,Subhashish Mohanty,'Failed poll pledge': Naveen Patnaik criticises BJP-led Odisha govt over Subhadra Scheme,https://www.telegraphindia.com/india/failed-poll-pledge-naveen-patnaik-criticises-bjp-led-odisha-government-over-subhadra-scheme/cid/2043365,Negative,0.825038135
Telegraph India,25-08-2024,Subhasish Chaudhuri,"Lancet features 'troubling' RG Kar rape case, sheds light on issues of violence against medicos",https://www.telegraphindia.com/india/lancet-features-troubling-rg-kar-rape-case-sheds-light-on-broader-issues-of-violence-against-medicos/cid/2043362,Negative,0.789157987
Telegraph India,25-08-2024,Piyush Srivastava,We will conduct caste census and throw away 50 per cent quota ceiling: Rahul Gandhi,https://www.telegraphindia.com/india/we-will-conduct-caste-census-and-throw-away-50-per-cent-quota-ceiling-rahul-gandhi/cid/2043367,Negative,0.677636206
Telegraph India,25-08-2024,K.M. Rakesh,Actor row puts Kerala government in a fix after its culture minister defends filmmaker Ranjith,https://www.telegraphindia.com/india/actor-row-puts-kerala-government-in-a-fix-after-its-culture-minister-defends-filmmaker-ranjith/cid/2043361,Neutral,0.889483929
Telegraph India,25-08-2024,Pheroze L. Vincent,Scared: Opposition on Bharatiya Janata Party’s demand to delay Haryana Assembly elections,https://www.telegraphindia.com/india/scared-opposition-on-bjps-demand-to-delay-haryana-assembly-elections/cid/2043360,Negative,0.762874126
Telegraph India,25-08-2024,Anita Joshua,"Governments can't behave like criminals. Bulldozer justice is unacceptable, it must stop",https://www.telegraphindia.com/india/congress-slams-bulldozer-justice-in-bjp-ruled-states/cid/2043366,Negative,0.984614372
Telegraph India,25-08-2024,Muzaffar Raina,"Congress-NC deal lacks agenda, says Peoples Democratic Party chief Mehbooba Mufti",https://www.telegraphindia.com/india/jammu-and-kashmir-assembly-elections-congress-national-conference-deal-lacks-agenda-says-peoples-democratic-party-president-mehbooba-mufti/cid/2043359,Negative,0.883641899
The Print,26-08-2024,Ananya Bhardwaj,"At Dhaka temple, Janmashtami crowds signal return to normalcy, but threat of violence lingers",https://theprint.in/world/at-dhaka-temple-janmashtami-crowds-signal-return-to-normalcy-but-threat-of-violence-lingers/2239477/,Neutral,0.794834614
The Print,26-08-2024,Sushil Manav,Kangana’s ‘rape & dead bodies’ remarks on farmers’ agitation land BJP in soup in poll-bound Haryana,https://theprint.in/politics/kanganas-rape-dead-bodies-remarks-on-farmers-agitation-land-bjp-in-soup-in-poll-bound-haryana/2239123/,Negative,0.969547153
The Print,26-08-2024,Zenaira Bakhsh,What makes IndiGo unusual & how J&K polls will show ‘people’s response’ to 2019 changes,https://theprint.in/global-pulse/what-makes-indigo-unusual-how-jk-polls-will-show-peoples-response-to-2019-changes/2239327/,Neutral,0.842658222
The Print,26-08-2024,Pia Krishnankutty,"Modi’s visit marks rare Ukraine trip by Putin friend, but Zelenskyy had a ‘curt’ message for India",https://theprint.in/diplomacy/modis-marked-rare-ukraine-visit-by-putin-friend-but-zelenskyy-had-a-curt-message-for-india/2239122/,Neutral,0.943133235
The Print,26-08-2024,Shanker Arnimesh,Why BJP withdrew 1st list of J&K poll candidates within hours & issued two fresh ones,https://theprint.in/politics/why-bjp-withdrew-1st-list-of-jk-poll-candidates-within-hours-issued-two-fresh-ones/2238902/,Neutral,0.904035985
The Print,26-08-2024,Zenaira Bakhsh,"ILO report that noted high unemployment among Indian youth now missing from website, link not working",https://theprint.in/economy/ilo-report-that-noted-high-unemployment-among-indian-youth-now-missing-from-website-link-not-working/2239093/,Negative,0.929130256
The Print,26-08-2024,D.K. Singh,Modi government’s U-turns expose a well-known secret—BJP is facing a crisis of conviction,https://theprint.in/opinion/politically-correct/modi-governments-u-turns-expose-a-well-known-secret-bjp-is-facing-a-crisis-of-conviction/2238740/,Negative,0.504698396
The Print,26-08-2024,Devika Singh,"Indians buying smaller shampoo packs, less noodles & clothes. What’s halted FMCG sector’s revival",https://theprint.in/economy/indians-are-spending-less-at-their-local-kirana-store-whats-halted-fmcg-sectors-post-covid-revival/2235715/,Negative,0.55709374
The Print,26-08-2024,Nootan Sharma,"Edtech partied long on VC cash. Now, the hangover—long hours, job loss, pay cuts, targets",https://theprint.in/ground-reports/edtech-partied-long-on-vc-cash-now-the-hangover-long-hours-job-loss-pay-cuts-targets/2235253/,Negative,0.935502112
The Print,26-08-2024,PTI,"8 months after inauguration, 35-foot statue of Shivaji Maharaj collapses in Maharashtra fort",https://theprint.in/india/35-foot-statue-of-shivaji-maharaj-collapses-in-sindhudurg/2238922/,Negative,0.502507865
The Print,26-08-2024,Saleem Ahmad,More than 50 killed in widespread separatist militant attacks in Pakistan’s Balochistan,https://theprint.in/world/more-than-50-killed-in-widespread-separatist-militant-attacks-in-pakistans-balochistan/2238841/,Negative,0.970854044
The Print,26-08-2024,Karishma Hasnat,"Facing ‘hostility’ in Myanmar, Hindu groups write to Modi, Murmu seeking change in OCI rules",https://theprint.in/world/facing-hostility-in-myanmar-hindu-groups-write-to-modi-murmu-seeking-change-in-oci-rules/2238935/,Negative,0.75261718
The Print,26-08-2024,Reuters,"‘Pavel Durov has nothing to hide, absurd to hold him responsible for abuse of social media’—Telegram",https://theprint.in/world/pavel-durov-has-nothing-to-hide-telegram-says-of-arrested-founder/2238555/,Negative,0.63479495
The Print,26-08-2024,Kush Singh,Indian coaches are ill-equipped for modern sports. That’s why we didn’t shine at Olympics,https://theprint.in/opinion/indian-coaches-are-ill-equipped-for-modern-sports-thats-why-we-didnt-shine-at-olympics/2238525/,Negative,0.984537601
The Print,26-08-2024,Disha Ahluwalia,Maharashtra’s geoglyphs discovery is citizen archaeology at its best. It put India on the map,https://theprint.in/opinion/maharashtras-geoglyphs-discovery-is-citizen-archaeology-at-its-best-it-put-india-on-the-map/2238092/,Positive,0.9862293
The Print,26-08-2024,Almina Khatoon,Ghaziabad Anganwadi got a digital blackboard. Nobody is late to class,https://theprint.in/feature/around-town/ghaziabad-anganwadi-got-a-digital-blackboard-nobody-is-late-to-class/2238064/,Neutral,0.622843921
The Print,26-08-2024,Theprint Team,NPS was a bold reform. Modi govt’s Unified Pension Scheme undoes it,https://theprint.in/50-word-edit/nps-was-a-bold-reform-modi-govts-unified-pension-scheme-undoes-it/2239421/,Negative,0.595551312
The Print,26-08-2024,Radifah Kabir,"US scientists develop Parkinson’s implant, say it can control symptoms better than standard treatment",https://theprint.in/health/us-scientists-develop-parkinsons-implant-say-it-can-control-symptoms-better-than-standard-treatment/2238542/,Positive,0.596264482
The Print,26-08-2024,Theprint Team,"H-bomb drops on Malayalam film industry, and after Baba & Mama, meet Bulldozer Papa",https://theprint.in/last-laughs/h-bomb-drops-on-malayalam-film-industry-and-after-baba-mama-meet-bulldozer-papa/2238698/,Negative,0.542645335
The Print,26-08-2024,Kashshaf Ghani,Sufi saints and Sultans in Delhi—a delicate balance of asceticism and politics,https://theprint.in/pageturner/excerpt/sufi-saints-and-sultans-in-delhi-a-delicate-balance-of-asceticism-and-politics/2238594/,Neutral,0.974935234
The Print,26-08-2024,Theprint Team,India’s bioeconomy to hit $300 billion by 2030,https://theprint.in/india/indias-bioeconomy-to-hit-300-billion-by-2030/2239285/,Neutral,0.81363374
The Print,26-08-2024,Shikha Salaria,"Fixed timings, secure transport among ‘suggestions’ by UP govt in aftermath of RG Kar case",https://theprint.in/india/fixed-timings-secure-transport-among-suggestions-by-up-govt-in-aftermath-of-rg-kar-case/2238865/,Neutral,0.902701557
The Print,26-08-2024,Muskan Bhatia,How Tripura deluge has exposed chinks in India’s flood prevention mechanism,https://theprint.in/india/how-tripura-deluge-has-exposed-chinks-in-indias-flood-prevention-mechanism/2238684/,Negative,0.544230938
The Print,26-08-2024,Sreyashi Dey,"CBI’s charges against RG Kar ex-chief Sandip Ghosh in graft FIR: criminal conspiracy, cheating, bribery",https://theprint.in/india/cbis-charges-against-rg-kar-ex-chief-sandip-ghosh-in-graft-fir-criminal-conspiracy-cheating-bribery/2238609/,Negative,0.69923842
The Print,26-08-2024,Sharan Poovanna,"7 jail officials suspended after viral clips show murder-accused actor Darshan smoking, making video call",https://theprint.in/india/7-jail-officials-suspended-after-viral-clips-show-murder-accused-actor-darshan-smoking-making-video-call/2238630/,Negative,0.928131223
The Print,26-08-2024,Siraj Ansari,"Vygr, India’s Largest Informational Creator Platform Turns Two",https://theprint.in/brandstand/adon/vygr-indias-largest-informational-creator-platform-turns-two/2239190/,Neutral,0.831807137
The Print,26-08-2024,Tca Sharad Raghavan,Bangladesh central bank chief gives clue why India tweaked power export rules. Hint: Adani,https://theprint.in/economy/bangladesh-central-bank-chief-gives-clue-why-india-tweaked-power-export-rules-hint-adani/2238707/,Neutral,0.942357779
The Print,26-08-2024,Soumya Pillai,"‘Vigyan Shri’ awardee says Indian Ocean remains poorly explored, hails Samudrayaan deep-sea mission",https://theprint.in/science/vigyan-shri-awardee-says-indian-ocean-remains-poorly-explored-hails-samudrayaan-deep-sea-mission/2238665/,Negative,0.537953198
The Print,26-08-2024,Reuters,"Motor racing-F1 constructors’ title now wide open, says Wolff",https://theprint.in/sport/motor-racing-f1-constructors-title-now-wide-open-says-wolff/2238746/,Neutral,0.639188528
The Print,26-08-2024,Reuters,Notting Hill Carnival celebrates London’s diversity after racist attacks,https://theprint.in/entertainment/notting-hill-carnival-celebrates-londons-diversity-after-racist-attacks/2239151/,Neutral,0.662143826
Sabrangindia,26-08-2024,Akshay Sawant,Workers who sowed a Seed: Story of IIT Bombay Workers’ Fight for Gratuity,https://sabrangindia.in/workers-who-sowed-a-seed-story-of-iit-bombay-workers-fight-for-gratuity/,Neutral,0.930381596
Sabrangindia,26-08-2024,Sabrangindia,"MP: CM, Mohan Yadav, continues bulldozer spree, Muslim homes demolished, partisan discriminatory governance at its height",https://sabrangindia.in/mp-cm-mohan-yadav-continues-bulldozer-spree-muslim-homes-demolished-partisan-discriminatory-governance-at-its-height/,Negative,0.979746938
Sabrangindia,26-08-2024,Sabrangindia,"“We have come to save public education, shoot us if you will,” feisty JNUSU president Dhananjay challenges Delhi police",https://sabrangindia.in/we-have-come-to-save-public-education-shoot-us-if-you-will-feisty-jnusu-president-dhananjay-challenges-delhi-police/,Neutral,0.795458615
